text	label
୧୯୯୬ମସିହାରେ କେନ୍ଦ୍ରୀୟ ସଙ୍ଗୀତ ନାଟକ ଏକାଡେମୀ ପୁରସ୍କାର ଲାଭ କରିଥିଲେ	1
କିନ୍ତୁ ରାସ୍ତାର ସ୍ଥାୟୀ ମରାମତି ଦିଗ ପ୍ରତି ନା ମେୟର ନା ସ୍ଥାନୀୟ କର୍ପୋରେଟର କାହାରି ନଜର ପଡ଼ୁନି	-1
ଝିଅର ମା ଏସମ୍ପର୍କରେ ଖବର ପାଇଁ ପୁଲିସରେ ଏତଲା ଦାୟର କରିଥିଲେ	0
ମଧ୍ୟାନ୍ତର ସୁଦ୍ଧା ଚେନ୍ନଇୟିନ୍‍ ଏଫ୍‍ସି ୨୦ ଗୋଲ୍‍ରେ ଅାଗୁଅା ରହିଥିଲା	1
ମାନ୍ୟତାରେ ଉନ୍ନତି ଅାଣିବାକୁ ହେେଲ ଉଭୟଙ୍କୁ ରବିବାରଠାରୁ ଅାରମ୍ଭ ହେଉଥିବା ଦିନିକିଅା ସିରିଜ୍‍ରେ ଭଲ ପ୍ରଦର୍ଶନ କରିବାକୁ ପଡ଼ିବ	0
ବ୍ଲକ ଅଧ୍ୟକ୍ଷ ପ୍ରଶାନ୍ତ କୁମାର ବେେହରା ଧନ୍ୟବାଦ ଅର୍ପଣ କରିଥିଲେ	1
ଘରୋଇ ବିଭାଗରୁ ତଥ୍ୟ ମିଳିବା ପରେ ସେମାନଙ୍କ ସମ୍ପର୍କରେ ତଥ୍ୟ ସଂଗ୍ରହ ସହ ଏମାନଙ୍କୁ ଖୋଜି ବାହାର କରିବା କାର୍ଯ୍ୟ ଅାରମ୍ଭ ହେବ ବୋଲି ମହିଳା ଓ ଶିଶୁ ବିକାଶ ମନ୍ତ୍ରୀ ପ୍ରମିଳା ମଲ୍ଲିକ କହିଛନ୍ତି	0
ବାସୁଦେବପୁରସିମୁଳିଅା ତା୨୦ା୨ ବାସୁଦେବପୁରଜାମୁଝାଡ଼ି ରାସ୍ତାର ବିଷ୍ଣୁବିନ୍ଧା ଗ୍ରାମ ସମ୍ମୁଖସ୍ଥ ତୁଳମ୍‍ତୁଳା କେନାଲ ମଧ୍ୟରୁ ସ୍ଥାନୀୟ ପୁଲିସ ବଳରାମ ପଣ୍ଡା ୭୦ ନାମକ ଜୈନକ ବୃଦ୍ଧଙ୍କ ମୃତଦେହ ଉଦ୍ଧାର କରି ବ୍ୟବଚେ୍ଛଦ ପାଇଁ ପଠାଇଛି	-1
ଷ୍ଟମ୍ପ୍‍ ଅପସାରଣ ବେଳକୁ ଟିମ୍‍ ବେ୍ରସ୍‍ନାନ ୬ ଓ ଜେମ୍‍ସ ଅାଣ୍ଡରସନ ୭ ରନ୍‍କରି ବ୍ୟାଟିଂ କରୁଛନ୍ତି	0
ପ୍ରଥମ ମ୍ୟାଚ୍‍ରେ ଘରୋଇ ୱେଷ୍ଟଇଣ୍ଡିଜ୍‍ଠାରୁ ପରାସ୍ତ ହୋଇଥିବା ଭାରତକୁ ଏହି ମ୍ୟାଚ୍‍ ଜିତିବାକୁ ପଡ଼ିବ	0
ଅାସନ୍ତକାଲି ତାଙ୍କୁ ବ୍ରହ୍ମପୁର ଭିଜିଲାନ୍ସ କୋର୍ଟକୁ ଚାଲାଣ କରାଯିବ ବୋଲି ଜଣାପଡିଛି	0
୧୮୬ ରନର ବିଜୟଲକ୍ଷ୍ୟକୁ ପିଛା କରିବାକୁ ଯାଇ ଚେନ୍ନଇ ଦଳ ୫ ୱିକେଟ ହରାଇ ୧୯୦ ରନ କରିଥିଲା	0
ଶିଲଂ ଏଜେନ୍ସିଖ୍ରୀଷ୍ଟ ଜଗତର ଧର୍ମଗୁରୁ ଯୀଶୁଖ୍ରୀଷ୍ଟଙ୍କ ଗୋଟିଏ ହାତରେ ବିୟର ବୋତଲ ଏବଂ ଅନ୍ୟ ହାତରେ ସିଗାରେଟ ଧରିଥିବା ଫଟୋଚିତ୍ରକୁ କେନ୍ଦ୍ରକରି ସଂପ୍ରତି ଏକ ବିବାଦ ଉପୁଜିଛି	-1
ଜାହିର ଦିନିକିଅା ଦଳରୁ ବାଦ୍‍ ଶ୍ରୀଶାନ୍ତ ସାମିଲ	0
ଗ୍ୱାଲିୟର ମ୍ୟାଚ୍‍ରେ ପୂରା ୫୦ ଓଭର ଖେଳି ୨୦୦ ରନ୍‍ ସେ୍କାରକରି ଅପରାଜିତ ଥିବା ସଚିନ ସାମାନ୍ୟ କ୍ଳାନ୍ତ ଅନୁଭବ କରୁଛନ୍ତି	0
ମଙ୍ଗଳବାର ଇଡେନ ଗାର୍ଡେନରେ ଅନୁଷ୍ଠିତ କଲକାତା ନାଇଟ ରାଇଡର୍ସ ବିପକ୍ଷ ମ୍ୟାଚରେ ଫଷେ୍ଟ ବୋଲର ସେନ୍‍ ବଣ୍ଡ୍‍ଙ୍କ ଏକ ବଲ ଧୋନିଙ୍କ କହୁଣୀରେ ବାଜିବାରୁ ସେ ଅାଘାତପ୍ରାପ୍ତ ହୋଇଛନ୍ତି	-1
ତାଙ୍କ ମୁଁହ ଓ ହାତରେ ଗଭୀର କ୍ଷତ ସୃଷ୍ଟି ହୋଇ ରକ୍ତସ୍ରାବ ହୋଇଥିଲା	-1
ଏନେଇ ବେଜିଂସ୍ଥିତ ଅାମେରିକୀୟ ରାଷ୍ଟ୍ରଦୂତ ଜନ୍‍ ହଣ୍ଟଙ୍କୁ ଚୀନ୍‍ ସରକାର ସମନ ଜାରି କରି ହାଜର ହେବାକୁ ନିର୍ଦେଶ ଦେଇଛନ୍ତି	0
ଏହି ବନ୍ଦର ପାଇଁ ଦୁଇଟି ପର୍ଯ୍ୟାୟରେ ୧୦ ହଜାର କୋଟି ଟଙ୍କା ବିନିଯୋଗ କରାଯିବ ଏବଂ ବନ୍ଦରର ସଂପୂଣ୍ର୍ଣ କ୍ଷମତା ୧୦୦ ମିଲିୟନ ଟନ ହେବ ବୋଲି ଶ୍ରୀ ସିହ୍ନା କହିଛନ୍ତି	0
ଗିରଫ ଯୁବକମାନଙ୍କ ଠାରୁ ପୁଲିସ ୩ଟି ଖଣ୍ଡା ଓ ୫ଟି ବୋମା ଜବତ କରିଛନ୍ତି	-1
କିନ୍ତୁ ୬୮୯ ଗଛ ଲଗାଇବା ପାଇଁ କେେତ ଅର୍ଥ ଅାବଶ୍ୟକ ପଡ଼ିବ ଗତ ଫେବୃୟାରୀ ୧୧ପର୍ଯ୍ୟନ୍ତ ସିଟି ଫରେଷ୍ଟ ଡ଼ିଭିଜନ ପକ୍ଷରୁ କୌଣସି ଅଟକଳ କରାଯାଇ ନଥିବା ଏକ ତଥ୍ୟରୁ ଜଣାପଡ଼ିଛି	-1
ବ୍ରିସବେନ୧୭ା୧୨ବୁଧବାରଠାରୁ ଏଠାରେ ଘରୋଇ ଅଷେ୍ଟ୍ରଲିଅା ବିପକ୍ଷରେ ଅାରମ୍ଭ ହୋଇଥିବା ଦ୍ୱିତୀୟ କ୍ରିକେଟ ଟେଷ୍ଟର ପ୍ରଥମ ଦିନ ଭାରତ ନିଜର ଅାଧିପତ୍ୟ ବିସ୍ତାର କରିଛି	1
ଭାରତୀୟ ଦଳର ଜଣେ ସ୍ୱତନ୍ତ୍ର ସଦ୍ୟସ ହେବାକୁ ସର୍ବଦା ଚାହିଁଥିଲି ଏବଂ ତାହା ହୋଇପାରିଛି ବୋଲି ସଚିନ ତାଙ୍କ ପ୍ରତିକ୍ରିୟାରେ କହିଛନ୍ତି	1
ରାଜକିଶୋରନଗର ତା୨୧ା୨ ନିପ୍ରସରକାର ଚାଷୀଙ୍କଠାରୁ ଉଚିତମୂଲ୍ୟରେ ଧାନ କ୍ରୟ କରିବା ପାଇଁ ଖୋଲିଥିବା ଅସ୍ଥାୟୀ ଧାନ ମଣ୍ଡିଗୁଡିକୁ ଅନିଦ୍ର୍ଧିଷ୍ଟ ସମୟ ପାଇଁ ବନ୍ଦ କରିଦେବା ପରେ ଅାଠମଲ୍ଳିକ ଉପଖଣ୍ଡର କୃଷିଜୀବୀ ଓ କୃଷକ ସଂଗଠନ ମଧ୍ୟରେ ତୀବ୍ର ଅସନେ୍ତାଷ ପ୍ରକାଶ ପାଇଛି	-1
ମିଗ୍‍୨୧ ଦୁର୍ଘଟଣାଗ୍ରସ୍ତ	-1
ସେ ଦଳର ଜଣେ କର୍ମୀ ଥିଲେ	0
ୱେଷ୍ଟଇଣ୍ଡିଜ ପକ୍ଷରୁ ମ୍ୟାନ ଅଫ୍‍ ଦି ମ୍ୟାଚ ବିବେଚିତ ସୁନିଲ ନାରାୟଣ ସର୍ବାଧିକ ୪ଟି ୱିକେଟ ଅକ୍ତିଅାର କରିଥିବାବେେଳ ଡ୍ୱୟେନ ବ୍ରାଭୋଙ୍କୁ ୨ଟି ୱିକେଟ ମିଳିଥିଲା	1
ବିବରଣୀରୁ ପ୍ରକାଶ ଯେ ନିତ୍ୟାନନ୍ଦ ବେେହରା ନାମକ ଜଣେ ଅାଇନଜୀବୀ ୧୯୭୨ ମସିହାରେ ଓକିଲାତି ଲାଇସେନ୍ସ ପାଇ ବାରିପଦାରେ ଅାଇନ ବ୍ୟବସାୟ ଅାରମ୍ଭ କରିଥିଲେ	0
ଫଳରେ ୪ଟି ମୁକାବିଲାରୁ ଅାନନ୍ଦ ଗୋଟିଏ ଜିତିଥିବା ବେେଳ ୨ଟି ହାରିଛନ୍ତି ଏବଂ ଗୋଟିଏ ବାଜି ଡ୍ର ରହିଛି	0
ରୋହିତ ସ୍ୱୀକାର କରିଛନ୍ତି ଯେ ଅାଇପିଏଲ୍‍ରେ ମୁମ୍ବଇ ଇଣ୍ଡିଅାନ୍‍ସ ଚମ୍ପିଅାନ୍‍ ହେବା ଏବଂ ରିକି ପଣ୍ଟିଂ ସଚିନ ତେନ୍ଦୁଲକର ହରଭଜନ ସିଂହ ଲାସିଥ୍‍ ମାଲିଙ୍ଗାଙ୍କ ପରି ଖେଳାଳି ଥିବା ଦଳର ନେତୃତ୍ୱ ନେବା ତାଙ୍କୁ କ୍ରିକେଟର ଭାବେ ଦୃଢ଼ତା ପ୍ରଦାନ କରିଛି	1
ହଠାତ ଛକରେ ଗାଡି ଅଟକାଇ ପ୍ରକାଶ ଅଶ୍ରାବ୍ୟ ଭାଷାରେ ତାଙ୍କୁ ଗାଳିଗୁଲଜ କରିଥିବା ଅରୁଣ କହିଛନ୍ତି	-1
ଟାଇଗର ଉଡ୍‍ସ ବିଶ୍ୱର ସର୍ବୋଚ୍ଚ ଅାୟକାରୀ କ୍ରୀଡ଼ାବିତ୍‍	1
ତେେବ ୧୫ଟି ବଲ୍‍ ମଧ୍ୟରେ ଦୁଇ ଓପ୍‍ନର ଲୁଟ୍‍ସ ବସ୍‍ମ୍ୟାନ ୨୯ ଓ ହର୍ସେଲ ଗିବ୍‍ସ ୨୭ ଅାଉଟ ହେବା ଯୋଗୁଁ ଭାରତ ପାଇଁ ସୁଯୋଗ ସୃଷ୍ଟି ହୋଇଥିଲା	1
ଏହି ୪ଟି ପ୍ରଦର୍ଶନୀ ମ୍ୟାଚ୍‍ରେ ଜାତୀୟ ଦଳର ହକି ଖେଳାଳିଙ୍କ ସହ ବଲିଉଡ୍‍ ଓ ଟିଭିର ତାରକାମାନେ ଖେଳିବେ	0
ସାକ୍ଷ୍ୟ ପ୍ରଦାନ ପାଇଁ ପ୍ରତିପକ୍ଷ ଲୋଡ଼ିଲେ ସୁରକ୍ଷା	1
୨୮ ରନରେ ଦଳ ୪ ଜଣ ବ୍ୟାଟସମ୍ୟାନଙ୍କୁ ହରାଇ ବ୍ୟାଟିଂ ବିପର୍ଯ୍ୟୟର ସମ୍ମୁଖୀନ ହୋଇଥିଲା	-1
ପୌର କର୍ମଚାରୀମାନଙ୍କ ସମସ୍ତ କାର୍ଯ୍ୟବିଧିର ଭିଡିଓ ରେକର୍ଡିଂ କରିବାକୁ ରାଜ୍ୟ ସରକାର ଜିଲା ପ୍ରଶାସନକୁ ନିଦେ୍ର୍ଧଶ ଦେଇଛନ୍ତି	0
ସ୍ୱାସ୍ଥ୍ୟମନ୍ତ୍ରୀ କହିଥିଲେ ଯେ କର୍କଟରୋଗ ଚିକିତ୍ସା କେନ୍ଦ୍ରରେ ୬ଟି ପ୍ରଫେସର ପଦ ଥିଲାବେେଳ ସେଥିମଧ୍ୟରୁ ରେଡ଼ିଓ ଥେରାପି ପାଥଲୋଜି ଓ ସର୍ଜରୀ ବିଭାଗର ତିନିଟି ପଦ ଖାଲି ରହିଛି	0
ଗତ ମ୍ୟାଚ୍‍ରେ ୩ଟି ୱିକେଟ ନେଇଥିବା ମୁନାଫ୍‍ ପଟେଲ ଫାଇନାଲ ଖେଳିବା ନିଶ୍ଚିତ	0
ତେେବ ଏଭଳି ଅାଶଙ୍କାକୁ ହୋମଲାଣ୍ଡ ସିକୁ୍ୟରିଟି ପକ୍ଷରୁ ଖଣ୍ଡନ କରାଯାଇଛି	0
ଫଳରେ ଧୋନି କ୍ରିଜ୍‍କୁ ଅାସିବା ବେେଳ ଝାଡ଼ଖଣ୍ଡର ସେ୍କାର ଥିଲା ୬ ୱିକେଟରେ ୫୭ ରନ୍‍	0
ରବିନ ଉଥପ୍ପା ୨୫ ରନ କରି ଅାଉଟ ହେବାପରେ ଅଧିନାୟକ ଅାରୋନ ଫିଞ୍ଚ୍‍ ଓ ମନୀଷ ପାଣେ୍ଡ ଦ୍ୱିତୀୟ ୱିକେଟ ପାଇଁ ୫୬ ରନ ଯୋଗ କରିଥିଲେ	0
ଯୁବରାଜ ଗୋଟିଏ ସ୍ଥାନ ତଳକୁ ଖସି ୧୩ ଓ ଗମ୍ଭୀର ୨ଟି ସ୍ଥାନ ଖସି ୨୧ରେ ପହଞ୍ଚିଛନ୍ତି	0
ଏହି ମାମଲାରେ ମୋଟ ୧୩ଜଣ ସାକ୍ଷୀଙ୍କ ବୟାନ ନିଅାଯାଇଥିଲା	0
ଛୁଟି ମଞ୍ଜୁର କରାଯାଇଥିଲେ ମଧ୍ୟ ଘରୋଇ ସମସ୍ୟା ଯୋଗୁଁ ସେ ଭାରସାମ୍ୟ ହରାଇ ଅାତ୍ମହତ୍ୟା କରିଥିବା ତାଙ୍କ ସାଥିରେ କାର୍ଯ୍ୟ କରୁଥିବା ଯବାନମାନେ ପ୍ରକାଶ କରିଛନ୍ତି	-1
ମୁଖ୍ୟ ବିଚାର ବିଭାଗୀୟ ମାଜିଷେ୍ଟ୍ରଟ ଜାମିନ ଅାବେଦନକୁ ନାମଞ୍ଜୁର କରିଦେବା ପରେ ଶ୍ରୀ ବିଶ୍ୱାଳ ସ୍ୱତନ୍ତ୍ର ଭିଜିଲାନ୍ସ ଅଦାଲତରେ ଜାମିନ ଅାବେଦନ କରି ବିଫଳ ହୋଇଥିଲେ	-1
ଇଂଲଣ୍ଡ ଓ ୱେଷ୍ଟଇଣ୍ଡିଜ୍‍ ଗସ୍ତ ଶେଷକରି ଭାରତରେ ପହଞ୍ଚିବାର ଦିନକ ପରେ ରୋହିତ କହିଛନ୍ତି ନିୟମିତତା ଦୃଷ୍ଟିରୁ ମୋ ଅାନ୍ତର୍ଜାତିକ ଜୀବନର ଏହା ଶେ୍ରଷ୍ଠ ସମୟ	1
ଏତଦବ୍ୟତୀତ ବିଭିନ୍ନ ବ୍ୟାଙ୍କ ଅାକାଉଣ୍ଟ ଏଲଅାଇସି ବଜାଜ ଅାଲିଅାନ୍ସରେ ଡିପୋଜିଟ ଥିବା ଜଣାପଡିଛି	0
ଦକ୍ଷିଣ ଅାଫ୍ରିକା ଏହି ଟୁଣ୍ର୍ଣାମେଣ୍ଟ ଅାୟୋଜନ ଲାଗି ପ୍ରମୁଖ ଦାବିଦାର ହେେଲ ହେଁ ଅଷେ୍ଟ୍ରଲିଅା ଇଂଲଣ୍ଡ ଭାରତ ମଧ୍ୟପ୍ରାଚ୍ୟରେ ମଧ୍ୟ ଏହି ଟୁଣ୍ର୍ଣାମେଣ୍ଟ ଅାୟୋଜନର ସମ୍ଭାବନା ରହିଛି	0
ଏଥିରେ ଭୟଭୀତ ହୋଇ ତାଙ୍କ ସାଙ୍ଗମାନେ ଘଟଣାକୁ ଲୁଚେଇବାକୁ ଚେଷ୍ଟା କରିଥିଲେ	-1
ବିଚାରପତି ଲକ୍ଷ୍ମୀକାନ୍ତ ମହାପାତ୍ର ଓ ବିଚାରପତି ଇନ୍ଦ୍ରଜିତ ମହାନ୍ତିଙ୍କୁ ନେଇ ଗଠିତ ଖଣ୍ଡପୀଠରେ ଏହି ମାମଲାର ଶୁଣାଣି ହୋଇଥିଲା	0
୨ୟ ଟେଷ୍ଟରେ କ୍ରମାଗତ ୨ୟ ଇନିଂସରେ ଅଫ୍‍ସ୍ପିନର ଗ୍ରାଏମ୍‍ ସ୍ୱାନ୍‍ ଅଷେ୍ଟ୍ରଲିଅା ପାଇଁ କାଳ ପାଲଟିଛନ୍ତି	-1
ମର୍କେଲ ୭୩ଟି ବଲ୍‍ ଖେଳି ୧୨ରନ୍‍ କରିଥିଲେ	0
ମୁଁ ଏତିକି କହିବି ଯେ ତୁମେ ହେଉଛ ମହାନ୍‍ ଏବଂ ତୁମର ଦ୍ୱିଶତକ ପାଇଁ ତୁମକୁ ଅଭିନନ୍ଦନ ଜଣାଉଛି	1
ଫଳରେ ଦିନିକିଅା ସିରିଜ୍‍ ପୂର୍ବରୁ ଭାରତକୁ ଏକ ଶକ୍ତ ଅାଘାତ ଲାଗିଛି	-1
ତେଣୁ ନିଜ ରିସ୍କରେ ଅାଇପିଏଲ୍‍ ଖେଳିବା ପାଇଁ ଭାରତ ଯିବାକୁ ସେମାନେ ତାଙ୍କ ଖେଳାଳିଙ୍କୁ ସ୍ପଷ୍ଟଭାବେ କହିଛନ୍ତି	0
ବୁଧବାର ୪ର୍ଥ ଦିନରେ ଚେନ୍ନଇୟିନ୍‍ ୨୧ ଗୋଲ୍‍ରେ ସ୍ଥାନୀୟ ଦଳ ଗୋଅା ଏଫ୍‍ସିକୁ ପରାସ୍ତ କରିଛି	1
ତାଙ୍କ ଘର ବିଦ୍ୟାଧରପୁର ଅଞ୍ଚଳରେ	0
ଅର୍ଥ ଲାଳସାକୁ ଭୁଲି ଜୀବନ ଭୟରେ ସେମାନେ ଏହି ଟୁଣ୍ର୍ଣାମେଣ୍ଟକୁ ବର୍ଜନ କରିବାର ନିଷ୍ପତ୍ତି ନେଇପାରନ୍ତି ବୋଲି ଏବେ ଅନୁମାନ କରାଯାଉଛି	-1
ଗାଲେ ୭ା୩ ମଙ୍ଗଳବାରଠାରୁ ଏଠାରେ ଘରୋଇ ଶ୍ରୀଲଙ୍କା ଓ ବାଂଲାଦେଶ ମଧ୍ୟରେ ପ୍ରଥମ କ୍ରିକେଟ ଟେଷ୍ଟ ଅାରମ୍ଭ ହୋଇଛି	0
୨୦୦୯ ନଭେମ୍ବରରେ ତାଙ୍କର ଯୌନ କେେଳଙ୍କାରୀ ଘଟଣା ଗଣମାଧ୍ୟମରେ ଚଚ୍ର୍ଚା ହେବାପରେ ସେ ୫ ମାସ ପାଇଁ ଅାନ୍ତର୍ଜାତିକ ସର୍କିଟରୁ ସେ୍ୱଚ୍ଛାକୃତ ଭାବେ ଦୂରେଇ ଯାଇଥିଲେ	-1
ତେେବ ମର୍କେଲ ଅାଉଟ ହୋଇଯିବାରୁ ଅାମଲାଙ୍କ କଠିନ ଉଦ୍ୟମ ଶେଷରେ ବେକାର ହୋଇଯାଇଥିଲା	-1
ମୋର୍ଗାନଙ୍କ ବିସେ୍ଫାରକ ବ୍ୟାଟିଂ ପାକିସ୍ତାନକୁ ହରାଇଲା ଇଂଲଣ୍ଡ	1
ଡେଟ୍ରଏଟ୍‍ ତା୨୩ା୭ ଏଜେନ୍‍ସି ଏକାଧିକ ମହିଳାଙ୍କ ସହ ସମ୍ପର୍କ ସ୍ଥାପନ କରି ବିବାଦୀୟ ହୋଇ ପଡିଥିବା ଖ୍ୟାତନାମା ଗଲ୍‍ଫ ଖେଳାଳି ଟାଇଗର ଉଡ୍‍ସ ବିଶ୍ୱର ସର୍ବୋଚ୍ଚ ଅାୟକାରୀ କ୍ରୀଡ଼ାବିତ୍‍ର ମାନ୍ୟତା ଲାଭ କରିଛନ୍ତି	1
ଲାଇନ୍‍ରେ ବୋଲିଂ କରିବା ଫଳ ପାଇଲି ଜାଡେଜା ୧ ରନ୍‍ରେ ହାରିବା ହତାଶଦାୟକ କାଲିସ୍‍ଜୟପୁର ତା୨୨ା୨ ଏଜେନ୍ସିଜୟପୁରରେ ମାତ୍ର ୧ରନ୍‍ ପାଇଁ ଦକ୍ଷିଣ ଅାଫ୍ରିକାକୁ ପରାଜିତ କରିବାରେ ଟିମ୍‍ ଇଣ୍ଡିଅା ସକ୍ଷମ ହୋଇଥିଲେ ହେଁ ମହେନ୍ଦ୍ର ସିଂହ ଧୋନି କିନ୍ତୁ ବୋଲରଙ୍କ ପ୍ରଦର୍ଶନକୁ ନେଇ ଅସନେ୍ତାଷ ପ୍ରକାଶ କରିଛନ୍ତି	-1
ରାଞ୍ଚ୧୪ା୧୦ ଝାଡଖଣ୍ଡ ପୁଲିସକୁ ବିଧାନସଭା ନିର୍ବାଚନବେେଳ ବଡ଼ଧରଣର ସଫଳତା ମିଳିଛି	1
୨ୟ ମ୍ୟାଚ୍‍ ବେଶ୍‍ ସଂଘର୍ଷପୂଣ୍ର୍ଣ ହୋଇଥିଲା	0
ତେେବ ହରଦୀପଙ୍କ ଏପରି ଅଭିଯୋଗକୁ ରାଜପାଲ ପ୍ରଭଜେ୍ୟାତ ଓ ଦୀପକଙ୍କ ପରି ସିନିୟର ଖେଳାଳି ଖଣ୍ଡନ କରିଛନ୍ତି	-1
କାମ ସାରି ସନ୍ଧ୍ୟାରେ ଫେରୁଥିଲେ ଘରକୁ	0
ଦୁଇଟି ଗ୍ରାମରେ ଘରପୋଡ଼ି ଲକ୍ଷାଧିକ ଟଙ୍କାର ସମ୍ପତ୍ତି ନଷ୍ଟ	-1
କଲକାତା ୨୬ା୨ ଅଧିନାୟକ ମହେନ୍ଦ୍ର ସିଂହ ଧୋନିଙ୍କ ଲଢ଼ୁଅା ଶତକ ବଳରେ ଏଠାରେ ରବିବାର ଖେଳା ଯାଇଥିବା ବିଜୟ ହଜାରେ ଟ୍ରଫି ଦିନିକିଅା ମ୍ୟାଚ୍‍ରେ ଝାଡ଼ଖଣ୍ଡ ବିଜୟୀ ହୋଇଛି	1
ସବୁଠାରୁ ନିରାଶ ହେବା ପରେ ନିଜ ୱାର୍ଡର କର୍ପୋରେଟରଙ୍କୁ ସ୍ୱାମୀଙ୍କ ଚିକିତ୍ସାପାଇଁ ସହାୟତା ଦେବାକୁ ନିବେଦନ କରିଥିଲେ	-1
ଏକଦା ୧୧୫ ଓଭରରେ ୨ ୱିକେଟ ବିନିମୟରେ ୧୦୧ ରନ କରିଥିବା ମୁମ୍ବଇ ଦଳ ପରବତ୍ର୍ତୀ ସମୟରେ ଏହି ରନ ସଂଗ୍ରହ ହାରକୁ ବଜାୟ ରଖିପାରିନଥିଲା	0
ତେେବ ଘଟଣାର ୬ଘଣ୍ଟା ପରେ ଗୁଳି ଚଳାଇଥିବା ଯୁବକ ପ୍ରକାଶ ବେେହରାଙ୍କୁ ଲକ୍ଷ୍ମୀସାଗର ଥାନା ପୁଲିସ କେନାଲ ରୋଡରୁ ରାତି ପ୍ରାୟ ୯ଟା ବେେଳ ଗିରଫ କରିଛି	-1
ଅବିଭାଜିତ ୨ୟ ୱିକେଟ ପାଇଁ ତରଙ୍ଗାମାଥୁ୍ୟସ୍‍ ୧୩୫ ରନ୍‍ ଯୋଡ଼ିଥିଲେ	1
ଅାଫଗାନିସ୍ତାନୀରେ ଅାମେରିକା ଦ୍ୱାରା ଅାରମ୍ଭ କରାଯାଇଥିବା ନୂଅା ଅଭିଯାନ ଅପରେସନ୍‍ ମୁସ୍ତାରିକ୍‍ ଉପରେ ଗିଲାନି ସାମାନ୍ୟ ଅାପତ୍ତି ଉଠାଇଥିଲେ	0
୨ନିପ୍ରରାସ୍ତା ସମ୍ପ୍ରସାରଣ ପାଇଁ ରାଜଧାନୀର ଜନପଥରେ ଥିବା ବହୁ ମୂଲ୍ୟବାନ ଗଛ କଟାଚାଲିଥିବାବେେଳ ଏବେ ଶିଶୁଭବନ ଛକଠାରୁ ରାଜମହଲ ଦେଇ ମାଷ୍ଟରକ୍ୟାଣ୍ଟିନ ପର୍ଯ୍ୟନ୍ତ ଉଭୟ ପାଶ୍ର୍ୱରେ ଥିବା ୬୮୯ଟି ପୁରୁଣା ଗଛ କଟାଯିବା ପାଇଁ ନିଷ୍ପତ୍ତି ହୋଇଛି	0
ଅନ୍ୟମାନଙ୍କ ମଧ୍ୟରେ ଥିରୁସ କାମିନି ୨୮ରନ୍‍ ଅନାଘା ଦେଶପାଣେ୍ଡ ୧୪ରନ୍‍ ଅମିତା ଶର୍ମା ୧୨ରନ୍‍ ଅଞ୍ଜୁମ ଚୋପ୍ରା ୨ ରନ୍‍ କରିଥିବାବେେଳ ରୁମେଲି ଧାର ଖାତା ଖୋଲିପାରିନଥିଲେ	0
